_id,sample_id,experiment_reference,experiment_id,lab,replicate,replicate_group,replicate_group_string,strain,strain_name,strain_class,media_type,inducer_type,inducer_concentration,inducer_concentration_unit,temperature,temperature_unit,timepoint,timepoint_unit,aliquot_id,total_counts,TX_plate_name,TX_project_name,TX_sample_name,flow_volume,well,flow_rate_uL/min,date_of_experiment,cells/mL
5e74fcffd3add00ff38d733b,sample.transcriptic.aq1dvh7dssh7ewe.experiment.transcriptic.r1dvbsa7n5qwxe,YeastSTATES-CRISPR-Short-Duration-Time-Series-20191208,experiment.transcriptic.r1dvbsa7n5qwxe,transcriptic,1,ca7d0127c4cea6ac6f9199604eb318876f3ba4eb,"SpheroControl | 30.0 | [18.0] | {""Synthetic_Complete"": [""""], ""beta-estradiol"": [0.0]} | FLOW | BEAD_FLUORESCENCE",SpheroControl,Fluorescent_beads,Process,Synthetic_Complete,beta-estradiol,0.0,mM,30.0,celsius,18.0,hour,aq1dvh7dssh7ewe,27,TimeSeries-12-11-2019-Run1P1,Sytox-YeastGates,SytoxYG-Plate,60000,f2,200,11-Dec-2019,450.0
5e56eb357d52ef7e1cfdca25,sample.transcriptic.aq1dvh7dssad957.experiment.transcriptic.r1dvbsa7n5qwxe,YeastSTATES-CRISPR-Short-Duration-Time-Series-20191208,experiment.transcriptic.r1dvbsa7n5qwxe,transcriptic,1,39180ce99dec16ac8685335fc082ef9dd68c4cca,"UWBF_24960 | 30.0 | [18.0] | {""Synthetic_Complete"": [""""], ""beta-estradiol"": [0.0]} | FLOW | NO_STANDARD_TYPE",UWBF_24960,CRISPR_CEN.PK2_24960,Experiment,Synthetic_Complete,beta-estradiol,0.0,mM,30.0,celsius,18.0,hour,aq1dvh7dssad957,30000,TimeSeries-12-11-2019-Run1P1,Sytox-YeastGates,SytoxYG-Plate,44000,d12,200,11-Dec-2019,681818.18182
5e6c0930e766fe93eaa73226,sample.transcriptic.aq1dvh7dsrczave.experiment.transcriptic.r1dvbsa7n5qwxe,YeastSTATES-CRISPR-Short-Duration-Time-Series-20191208,experiment.transcriptic.r1dvbsa7n5qwxe,transcriptic,1,412c652aa5289da61075a1feb93a2c04610c0aa1,"UWBF_24952 | 30.0 | [18.0] | {""Synthetic_Complete"": [""""], ""beta-estradiol"": [4e-06]} | FLOW | NO_STANDARD_TYPE",UWBF_24952,CRISPR_CEN.PK2_24952,Experiment,Synthetic_Complete,beta-estradiol,4e-06,mM,30.0,celsius,18.0,hour,aq1dvh7dsrczave,30000,TimeSeries-12-11-2019-Run1P1,Sytox-YeastGates,SytoxYG-Plate,38000,b3,200,11-Dec-2019,789473.68421
5e56eb357d52ef7e1cfdca2b,sample.transcriptic.aq1dvh7dsrp3vwn.experiment.transcriptic.r1dvbsa7n5qwxe,YeastSTATES-CRISPR-Short-Duration-Time-Series-20191208,experiment.transcriptic.r1dvbsa7n5qwxe,transcriptic,1,082bc554c66c6370b1eef9aedd88f8a4e59dd349,"UWBF_24959 | 30.0 | [18.0] | {""Synthetic_Complete"": [""""], ""beta-estradiol"": [6e-05]} | FLOW | NO_STANDARD_TYPE",UWBF_24959,CRISPR_CEN.PK2_24959,Experiment,Synthetic_Complete,beta-estradiol,6e-05,mM,30.0,celsius,18.0,hour,aq1dvh7dsrp3vwn,30000,TimeSeries-12-11-2019-Run1P1,Sytox-YeastGates,SytoxYG-Plate,33000,c7,200,11-Dec-2019,909090.90909
5e56eb367d52ef7e1cfdca2e,sample.transcriptic.aq1dvh7dsrmxpsp.experiment.transcriptic.r1dvbsa7n5qwxe,YeastSTATES-CRISPR-Short-Duration-Time-Series-20191208,experiment.transcriptic.r1dvbsa7n5qwxe,transcriptic,1,7aa6d01d93c98e67da55e4f17c2d603e52d97073,"UWBF_24959 | 30.0 | [18.0] | {""Synthetic_Complete"": [""""], ""beta-estradiol"": [4e-05]} | FLOW | NO_STANDARD_TYPE",UWBF_24959,CRISPR_CEN.PK2_24959,Experiment,Synthetic_Complete,beta-estradiol,4e-05,mM,30.0,celsius,18.0,hour,aq1dvh7dsrmxpsp,30000,TimeSeries-12-11-2019-Run1P1,Sytox-YeastGates,SytoxYG-Plate,30000,c6,200,11-Dec-2019,1000000.0
5e6c0200cffa86ab40ff926d,sample.transcriptic.aq1dvh7dsrbv4rf.experiment.transcriptic.r1dvbsa7n5qwxe,YeastSTATES-CRISPR-Short-Duration-Time-Series-20191208,experiment.transcriptic.r1dvbsa7n5qwxe,transcriptic,1,952c20f93c9cc9c5ad3ef42b810553c0988671d4,"UWBF_24864 | 30.0 | [18.0] | {""Synthetic_Complete"": [""""], ""beta-estradiol"": [0.0]} | FLOW | NO_STANDARD_TYPE",UWBF_24864,CRISPR_CEN.PK2_positive_control_NOR_00_24864,Control,Synthetic_Complete,beta-estradiol,0.0,mM,30.0,celsius,18.0,hour,aq1dvh7dsrbv4rf,9935,TimeSeries-12-11-2019-Run1P1,Sytox-YeastGates,SytoxYG-Plate,60000,b2,200,11-Dec-2019,165583.33333
5e56eb377d52ef7e1cfdca34,sample.transcriptic.aq1dvh7dssnr8ek.experiment.transcriptic.r1dvbsa7n5qwxe,YeastSTATES-CRISPR-Short-Duration-Time-Series-20191208,experiment.transcriptic.r1dvbsa7n5qwxe,transcriptic,1,06d48008e64826de5c4299118b27360e655f15b0,"UWBF_24962 | 30.0 | [18.0] | {""Synthetic_Complete"": [""""], ""beta-estradiol"": [0.0004]} | FLOW | NO_STANDARD_TYPE",UWBF_24962,CRISPR_CEN.PK2_24962,Experiment,Synthetic_Complete,beta-estradiol,0.0004,mM,30.0,celsius,18.0,hour,aq1dvh7dssnr8ek,30000,TimeSeries-12-11-2019-Run1P1,Sytox-YeastGates,SytoxYG-Plate,20000,f11,200,11-Dec-2019,1500000.0
5e6c01df8705b4b482734e6d,sample.transcriptic.aq1dvhgvrgm358r.experiment.transcriptic.r1dvbsa7n5qwxe,YeastSTATES-CRISPR-Short-Duration-Time-Series-20191208,experiment.transcriptic.r1dvbsa7n5qwxe,transcriptic,1,bd22f24b8069f52b6512a2b9a43ac65488196fcb,"UWBF_23970 | 30.0 | [20.0] | {""Synthetic_Complete"": [""""], ""beta-estradiol"": [0.0]} | FLOW | NO_STANDARD_TYPE",UWBF_23970,CRISPR_CEN.PK2_negative_control_23970,Control,Synthetic_Complete,beta-estradiol,0.0,mM,30.0,celsius,20.0,hour,aq1dvhgvrgm358r,2563,TimeSeries-12-11-2019-Run1P2,Sytox-YeastGates,SytoxYG-Plate,60000,a2,200,11-Dec-2019,42716.66667
5e6c055a7f9a7758fdf05f56,sample.transcriptic.aq1dvhgvrj3g2f2.experiment.transcriptic.r1dvbsa7n5qwxe,YeastSTATES-CRISPR-Short-Duration-Time-Series-20191208,experiment.transcriptic.r1dvbsa7n5qwxe,transcriptic,1,201a98a882438de2becdb5a1eb8199f294d5f5f2,"UWBF_24961 | 30.0 | [20.0] | {""Synthetic_Complete"": [""""], ""beta-estradiol"": [0.0004]} | FLOW | NO_STANDARD_TYPE",UWBF_24961,CRISPR_CEN.PK2_24961,Experiment,Synthetic_Complete,beta-estradiol,0.0004,mM,30.0,celsius,20.0,hour,aq1dvhgvrj3g2f2,636,TimeSeries-12-11-2019-Run1P2,Sytox-YeastGates,SytoxYG-Plate,60000,h11,200,11-Dec-2019,10600.0
5e6c03e3b6c50fd70e6819ea,sample.transcriptic.aq1dvhgvrj2bub3.experiment.transcriptic.r1dvbsa7n5qwxe,YeastSTATES-CRISPR-Short-Duration-Time-Series-20191208,experiment.transcriptic.r1dvbsa7n5qwxe,transcriptic,1,59d25a8a47a7d40fcf8e718bcd89af1e5f1c5f9c,"UWBF_24961 | 30.0 | [20.0] | {""Synthetic_Complete"": [""""], ""beta-estradiol"": [0.0002]} | FLOW | NO_STANDARD_TYPE",UWBF_24961,CRISPR_CEN.PK2_24961,Experiment,Synthetic_Complete,beta-estradiol,0.0002,mM,30.0,celsius,20.0,hour,aq1dvhgvrj2bub3,5669,TimeSeries-12-11-2019-Run1P2,Sytox-YeastGates,SytoxYG-Plate,60000,h10,200,11-Dec-2019,94483.33333
5e6c0932e766fe93eaa73231,sample.transcriptic.aq1dvhgvrgm358t.experiment.transcriptic.r1dvbsa7n5qwxe,YeastSTATES-CRISPR-Short-Duration-Time-Series-20191208,experiment.transcriptic.r1dvbsa7n5qwxe,transcriptic,1,0ede0ee1c415862c84da74db4b8fb93bdb247e36,"UWBF_24926 | 30.0 | [20.0] | {""Synthetic_Complete"": [""""], ""beta-estradiol"": [4e-06]} | FLOW | NO_STANDARD_TYPE",UWBF_24926,CRISPR_CEN.PK2_24926,Experiment,Synthetic_Complete,beta-estradiol,4e-06,mM,30.0,celsius,20.0,hour,aq1dvhgvrgm358t,30000,TimeSeries-12-11-2019-Run1P2,Sytox-YeastGates,SytoxYG-Plate,19000,a3,200,11-Dec-2019,1578947.36842
5e56eb387d52ef7e1cfdca3d,sample.transcriptic.aq1dvhgvrh2pgt7.experiment.transcriptic.r1dvbsa7n5qwxe,YeastSTATES-CRISPR-Short-Duration-Time-Series-20191208,experiment.transcriptic.r1dvbsa7n5qwxe,transcriptic,1,312be8598de5204afe997961fa64156ef3052c69,"UWBF_24959 | 30.0 | [20.0] | {""Synthetic_Complete"": [""""], ""beta-estradiol"": [0.0001]} | FLOW | NO_STANDARD_TYPE",UWBF_24959,CRISPR_CEN.PK2_24959,Experiment,Synthetic_Complete,beta-estradiol,0.0001,mM,30.0,celsius,20.0,hour,aq1dvhgvrh2pgt7,30000,TimeSeries-12-11-2019-Run1P2,Sytox-YeastGates,SytoxYG-Plate,17000,c9,200,11-Dec-2019,1764705.88235
5e6c0933e766fe93eaa73234,sample.transcriptic.aq1dvhgvrgjwx4q.experiment.transcriptic.r1dvbsa7n5qwxe,YeastSTATES-CRISPR-Short-Duration-Time-Series-20191208,experiment.transcriptic.r1dvbsa7n5qwxe,transcriptic,1,a2dbe0e4b1e240740ddd294a87c35c5c34f8f76d,"UWBF_6390 | 30.0 | [20.0] | {""Synthetic_Complete"": [""""], ""beta-estradiol"": [0.0]} | FLOW | NO_STANDARD_TYPE",UWBF_6390,CRISPR_w303_positive_control_NOR_00_6390,Control,Synthetic_Complete,beta-estradiol,0.0,mM,30.0,celsius,20.0,hour,aq1dvhgvrgjwx4q,30000,TimeSeries-12-11-2019-Run1P2,Sytox-YeastGates,SytoxYG-Plate,15000,a1,200,11-Dec-2019,2000000.0
5e6c0274887913a2ccc30706,sample.transcriptic.aq1dvhgvrj3g2f4.experiment.transcriptic.r1dvbsa7n5qwxe,YeastSTATES-CRISPR-Short-Duration-Time-Series-20191208,experiment.transcriptic.r1dvbsa7n5qwxe,transcriptic,1,5cfb55e6f0d5906de20dbaa1389279db98dbedf7,"UWBF_24961 | 30.0 | [20.0] | {""Synthetic_Complete"": [""""], ""beta-estradiol"": [0.0]} | FLOW | NO_STANDARD_TYPE",UWBF_24961,CRISPR_CEN.PK2_24961,Experiment,Synthetic_Complete,beta-estradiol,0.0,mM,30.0,celsius,20.0,hour,aq1dvhgvrj3g2f4,14172,TimeSeries-12-11-2019-Run1P2,Sytox-YeastGates,SytoxYG-Plate,60000,h12,200,11-Dec-2019,236200.0
5e56eb397d52ef7e1cfdca43,sample.transcriptic.aq1dvhgvrh2pgt5.experiment.transcriptic.r1dvbsa7n5qwxe,YeastSTATES-CRISPR-Short-Duration-Time-Series-20191208,experiment.transcriptic.r1dvbsa7n5qwxe,transcriptic,1,bdd434f39e536ffedafca617da09881cb1383458,"UWBF_24959 | 30.0 | [20.0] | {""Synthetic_Complete"": [""""], ""beta-estradiol"": [8e-05]} | FLOW | NO_STANDARD_TYPE",UWBF_24959,CRISPR_CEN.PK2_24959,Experiment,Synthetic_Complete,beta-estradiol,8e-05,mM,30.0,celsius,20.0,hour,aq1dvhgvrh2pgt5,30000,TimeSeries-12-11-2019-Run1P2,Sytox-YeastGates,SytoxYG-Plate,11000,c8,200,11-Dec-2019,2727272.72727
5e6c0934e766fe93eaa73239,sample.transcriptic.aq1dvhgvrgm358v.experiment.transcriptic.r1dvbsa7n5qwxe,YeastSTATES-CRISPR-Short-Duration-Time-Series-20191208,experiment.transcriptic.r1dvbsa7n5qwxe,transcriptic,1,0bed5d07278076634fd487b0af3b1bc242307fa4,"UWBF_24926 | 30.0 | [20.0] | {""Synthetic_Complete"": [""""], ""beta-estradiol"": [1e-05]} | FLOW | NO_STANDARD_TYPE",UWBF_24926,CRISPR_CEN.PK2_24926,Experiment,Synthetic_Complete,beta-estradiol,1e-05,mM,30.0,celsius,20.0,hour,aq1dvhgvrgm358v,30000,TimeSeries-12-11-2019-Run1P2,Sytox-YeastGates,SytoxYG-Plate,13000,a4,200,11-Dec-2019,2307692.30769
5e6c028600e253269da2bf00,sample.transcriptic.aq1dvhgvrguzh5y.experiment.transcriptic.r1dvbsa7n5qwxe,YeastSTATES-CRISPR-Short-Duration-Time-Series-20191208,experiment.transcriptic.r1dvbsa7n5qwxe,transcriptic,1,91db7f93ba891c4501a1090e074ca9ee3fe49591,"UWBF_24952 | 30.0 | [20.0] | {""Synthetic_Complete"": [""""], ""beta-estradiol"": [8e-05]} | FLOW | NO_STANDARD_TYPE",UWBF_24952,CRISPR_CEN.PK2_24952,Experiment,Synthetic_Complete,beta-estradiol,8e-05,mM,30.0,celsius,20.0,hour,aq1dvhgvrguzh5y,30000,TimeSeries-12-11-2019-Run1P2,Sytox-YeastGates,SytoxYG-Plate,15000,b8,200,11-Dec-2019,2000000.0
5e6c0264cf94f682364aa463,sample.transcriptic.aq1dvhgvrguzh62.experiment.transcriptic.r1dvbsa7n5qwxe,YeastSTATES-CRISPR-Short-Duration-Time-Series-20191208,experiment.transcriptic.r1dvbsa7n5qwxe,transcriptic,1,2ea7b570b4d77ddf20bf664cdc6a46c6a005709c,"UWBF_24952 | 30.0 | [20.0] | {""Synthetic_Complete"": [""""], ""beta-estradiol"": [0.0001]} | FLOW | NO_STANDARD_TYPE",UWBF_24952,CRISPR_CEN.PK2_24952,Experiment,Synthetic_Complete,beta-estradiol,0.0001,mM,30.0,celsius,20.0,hour,aq1dvhgvrguzh62,30000,TimeSeries-12-11-2019-Run1P2,Sytox-YeastGates,SytoxYG-Plate,14000,b9,200,11-Dec-2019,2142857.14286
5e6c053fe9d080cd582e6612,sample.transcriptic.aq1dvhgvrgn7bct.experiment.transcriptic.r1dvbsa7n5qwxe,YeastSTATES-CRISPR-Short-Duration-Time-Series-20191208,experiment.transcriptic.r1dvbsa7n5qwxe,transcriptic,1,25be3a4d18d99bc1cb29cd85d6f519afc6cb484d,"UWBF_24926 | 30.0 | [20.0] | {""Synthetic_Complete"": [""""], ""beta-estradiol"": [2.5e-05]} | FLOW | NO_STANDARD_TYPE",UWBF_24926,CRISPR_CEN.PK2_24926,Experiment,Synthetic_Complete,beta-estradiol,2.5e-05,mM,30.0,celsius,20.0,hour,aq1dvhgvrgn7bct,30000,TimeSeries-12-11-2019-Run1P2,Sytox-YeastGates,SytoxYG-Plate,17000,a5,200,11-Dec-2019,1764705.88235
5e6c0935e766fe93eaa73242,sample.transcriptic.aq1dvhgvrgpbhgt.experiment.transcriptic.r1dvbsa7n5qwxe,YeastSTATES-CRISPR-Short-Duration-Time-Series-20191208,experiment.transcriptic.r1dvbsa7n5qwxe,transcriptic,1,5b5423e2006b591e3c6ccd8a26d07ab36a109251,"UWBF_24926 | 30.0 | [20.0] | {""Synthetic_Complete"": [""""], ""beta-estradiol"": [6e-05]} | FLOW | NO_STANDARD_TYPE",UWBF_24926,CRISPR_CEN.PK2_24926,Experiment,Synthetic_Complete,beta-estradiol,6e-05,mM,30.0,celsius,20.0,hour,aq1dvhgvrgpbhgt,30000,TimeSeries-12-11-2019-Run1P2,Sytox-YeastGates,SytoxYG-Plate,12000,a7,200,11-Dec-2019,2500000.0
5e6c0935e766fe93eaa73245,sample.transcriptic.aq1dvhgvrgn7bcv.experiment.transcriptic.r1dvbsa7n5qwxe,YeastSTATES-CRISPR-Short-Duration-Time-Series-20191208,experiment.transcriptic.r1dvbsa7n5qwxe,transcriptic,1,dd271eee1bf8282a04cf6549768827597f428161,"UWBF_24926 | 30.0 | [20.0] | {""Synthetic_Complete"": [""""], ""beta-estradiol"": [4e-05]} | FLOW | NO_STANDARD_TYPE",UWBF_24926,CRISPR_CEN.PK2_24926,Experiment,Synthetic_Complete,beta-estradiol,4e-05,mM,30.0,celsius,20.0,hour,aq1dvhgvrgn7bcv,30000,TimeSeries-12-11-2019-Run1P2,Sytox-YeastGates,SytoxYG-Plate,17000,a6,200,11-Dec-2019,1764705.88235
5e6c0936e766fe93eaa73248,sample.transcriptic.aq1dvhgvrhe2g4k.experiment.transcriptic.r1dvbsa7n5qwxe,YeastSTATES-CRISPR-Short-Duration-Time-Series-20191208,experiment.transcriptic.r1dvbsa7n5qwxe,transcriptic,1,8f1f189f651f2b5fa7c8206de7dc84dd8c0c7220,"UWBF_25784 | 30.0 | [20.0] | {""Synthetic_Complete"": [""""], ""beta-estradiol"": [0.0001]} | FLOW | NO_STANDARD_TYPE",UWBF_25784,CRISPR_CEN.PK2_inducible_FP_25784,Control,Synthetic_Complete,beta-estradiol,0.0001,mM,30.0,celsius,20.0,hour,aq1dvhgvrhe2g4k,880,TimeSeries-12-11-2019-Run1P2,Sytox-YeastGates,SytoxYG-Plate,60000,e9,200,11-Dec-2019,14666.66667
5e6c01df2cf1cc475ce806e9,sample.transcriptic.aq1dvhgvrhjk9mm.experiment.transcriptic.r1dvbsa7n5qwxe,YeastSTATES-CRISPR-Short-Duration-Time-Series-20191208,experiment.transcriptic.r1dvbsa7n5qwxe,transcriptic,1,2c418b0f9ea8afd83b25e1a05eeff50492252e34,"UWBF_24962 | 30.0 | [20.0] | {""Synthetic_Complete"": [""""], ""beta-estradiol"": [2.5e-05]} | FLOW | NO_STANDARD_TYPE",UWBF_24962,CRISPR_CEN.PK2_24962,Experiment,Synthetic_Complete,beta-estradiol,2.5e-05,mM,30.0,celsius,20.0,hour,aq1dvhgvrhjk9mm,30000,TimeSeries-12-11-2019-Run1P2,Sytox-YeastGates,SytoxYG-Plate,17000,f5,200,11-Dec-2019,1764705.88235
5e6c0937e766fe93eaa7324d,sample.transcriptic.aq1dvhgvrhq535q.experiment.transcriptic.r1dvbsa7n5qwxe,YeastSTATES-CRISPR-Short-Duration-Time-Series-20191208,experiment.transcriptic.r1dvbsa7n5qwxe,transcriptic,2,bd22f24b8069f52b6512a2b9a43ac65488196fcb,"UWBF_23970 | 30.0 | [20.0] | {""Synthetic_Complete"": [""""], ""beta-estradiol"": [0.0]} | FLOW | NO_STANDARD_TYPE",UWBF_23970,CRISPR_CEN.PK2_negative_control_23970,Control,Synthetic_Complete,beta-estradiol,0.0,mM,30.0,celsius,20.0,hour,aq1dvhgvrhq535q,980,TimeSeries-12-11-2019-Run1P2,Sytox-YeastGates,SytoxYG-Plate,60000,g1,200,11-Dec-2019,16333.33333
5e6c0937e766fe93eaa73250,sample.transcriptic.aq1dvhgvrhhf3gp.experiment.transcriptic.r1dvbsa7n5qwxe,YeastSTATES-CRISPR-Short-Duration-Time-Series-20191208,experiment.transcriptic.r1dvbsa7n5qwxe,transcriptic,1,ab84811fa44e776744e3ca7b8b2f7d85513cc640,"UWBF_24962 | 30.0 | [20.0] | {""Synthetic_Complete"": [""""], ""beta-estradiol"": [1e-05]} | FLOW | NO_STANDARD_TYPE",UWBF_24962,CRISPR_CEN.PK2_24962,Experiment,Synthetic_Complete,beta-estradiol,1e-05,mM,30.0,celsius,20.0,hour,aq1dvhgvrhhf3gp,30000,TimeSeries-12-11-2019-Run1P2,Sytox-YeastGates,SytoxYG-Plate,13000,f4,200,11-Dec-2019,2307692.30769
5e6c0937e766fe93eaa73253,sample.transcriptic.aq1dvhgvrhe2g4h.experiment.transcriptic.r1dvbsa7n5qwxe,YeastSTATES-CRISPR-Short-Duration-Time-Series-20191208,experiment.transcriptic.r1dvbsa7n5qwxe,transcriptic,1,a65c0ad3b5c25c5400c8d857accc11e5f934ce23,"UWBF_25784 | 30.0 | [20.0] | {""Synthetic_Complete"": [""""], ""beta-estradiol"": [8e-05]} | FLOW | NO_STANDARD_TYPE",UWBF_25784,CRISPR_CEN.PK2_inducible_FP_25784,Control,Synthetic_Complete,beta-estradiol,8e-05,mM,30.0,celsius,20.0,hour,aq1dvhgvrhe2g4h,30000,TimeSeries-12-11-2019-Run1P2,Sytox-YeastGates,SytoxYG-Plate,30000,e8,200,11-Dec-2019,1000000.0
5e6c0938e766fe93eaa73256,sample.transcriptic.aq1dvhgvrhjk9mp.experiment.transcriptic.r1dvbsa7n5qwxe,YeastSTATES-CRISPR-Short-Duration-Time-Series-20191208,experiment.transcriptic.r1dvbsa7n5qwxe,transcriptic,1,c1b1f35813c3530ada8d69eafff5fd4b02a00e71,"UWBF_24962 | 30.0 | [20.0] | {""Synthetic_Complete"": [""""], ""beta-estradiol"": [4e-05]} | FLOW | NO_STANDARD_TYPE",UWBF_24962,CRISPR_CEN.PK2_24962,Experiment,Synthetic_Complete,beta-estradiol,4e-05,mM,30.0,celsius,20.0,hour,aq1dvhgvrhjk9mp,30000,TimeSeries-12-11-2019-Run1P2,Sytox-YeastGates,SytoxYG-Plate,14000,f6,200,11-Dec-2019,2142857.14286
5e6c025de2d67f6008e9908b,sample.transcriptic.aq1dvhgvrhkqfrn.experiment.transcriptic.r1dvbsa7n5qwxe,YeastSTATES-CRISPR-Short-Duration-Time-Series-20191208,experiment.transcriptic.r1dvbsa7n5qwxe,transcriptic,1,4db66eb8f0d9046c7a95da81ddb59827694e8823,"UWBF_24962 | 30.0 | [20.0] | {""Synthetic_Complete"": [""""], ""beta-estradiol"": [6e-05]} | FLOW | NO_STANDARD_TYPE",UWBF_24962,CRISPR_CEN.PK2_24962,Experiment,Synthetic_Complete,beta-estradiol,6e-05,mM,30.0,celsius,20.0,hour,aq1dvhgvrhkqfrn,30000,TimeSeries-12-11-2019-Run1P2,Sytox-YeastGates,SytoxYG-Plate,13000,f7,200,11-Dec-2019,2307692.30769
5e73aed0c060e58b5d7a1a97,sample.transcriptic.aq1dvhgvrhq535u.experiment.transcriptic.r1dvbsa7n5qwxe,YeastSTATES-CRISPR-Short-Duration-Time-Series-20191208,experiment.transcriptic.r1dvbsa7n5qwxe,transcriptic,1,f44f24474835c863bebfd15fcefb797e328ecd04,"UWBF_24963 | 30.0 | [20.0] | {""Synthetic_Complete"": [""""], ""beta-estradiol"": [4e-06]} | FLOW | NO_STANDARD_TYPE",UWBF_24963,CRISPR_CEN.PK2_24963,Experiment,Synthetic_Complete,beta-estradiol,4e-06,mM,30.0,celsius,20.0,hour,aq1dvhgvrhq535u,30000,TimeSeries-12-11-2019-Run1P2,Sytox-YeastGates,SytoxYG-Plate,17000,g3,200,11-Dec-2019,1764705.88235
5e73aed1c060e58b5d7a1a9b,sample.transcriptic.aq1dvhgvrhsdfdu.experiment.transcriptic.r1dvbsa7n5qwxe,YeastSTATES-CRISPR-Short-Duration-Time-Series-20191208,experiment.transcriptic.r1dvbsa7n5qwxe,transcriptic,1,cdc7133456464370973d2db0608752a6c0d43707,"UWBF_24963 | 30.0 | [20.0] | {""Synthetic_Complete"": [""""], ""beta-estradiol"": [6e-05]} | FLOW | NO_STANDARD_TYPE",UWBF_24963,CRISPR_CEN.PK2_24963,Experiment,Synthetic_Complete,beta-estradiol,6e-05,mM,30.0,celsius,20.0,hour,aq1dvhgvrhsdfdu,30000,TimeSeries-12-11-2019-Run1P2,Sytox-YeastGates,SytoxYG-Plate,11000,g7,200,11-Dec-2019,2727272.72727
5e6c0939e766fe93eaa73260,sample.transcriptic.aq1dvhgvrhhf3gm.experiment.transcriptic.r1dvbsa7n5qwxe,YeastSTATES-CRISPR-Short-Duration-Time-Series-20191208,experiment.transcriptic.r1dvbsa7n5qwxe,transcriptic,1,ec3ff207c123a5e5c0e5fff88de903652092db83,"UWBF_24962 | 30.0 | [20.0] | {""Synthetic_Complete"": [""""], ""beta-estradiol"": [4e-06]} | FLOW | NO_STANDARD_TYPE",UWBF_24962,CRISPR_CEN.PK2_24962,Experiment,Synthetic_Complete,beta-estradiol,4e-06,mM,30.0,celsius,20.0,hour,aq1dvhgvrhhf3gm,30000,TimeSeries-12-11-2019-Run1P2,Sytox-YeastGates,SytoxYG-Plate,12000,f3,200,11-Dec-2019,2500000.0
5e6c093ae766fe93eaa73263,sample.transcriptic.aq1dvhgvrhz7n72.experiment.transcriptic.r1dvbsa7n5qwxe,YeastSTATES-CRISPR-Short-Duration-Time-Series-20191208,experiment.transcriptic.r1dvbsa7n5qwxe,transcriptic,1,4261ccdffbd0af84583e36d281481f1e58fbe951,"UWBF_24961 | 30.0 | [20.0] | {""Synthetic_Complete"": [""""], ""beta-estradiol"": [8e-05]} | FLOW | NO_STANDARD_TYPE",UWBF_24961,CRISPR_CEN.PK2_24961,Experiment,Synthetic_Complete,beta-estradiol,8e-05,mM,30.0,celsius,20.0,hour,aq1dvhgvrhz7n72,30000,TimeSeries-12-11-2019-Run1P2,Sytox-YeastGates,SytoxYG-Plate,22000,h8,200,11-Dec-2019,1363636.36364
5e6c0255890565b03c22c754,sample.transcriptic.aq1dvhgvrj2buaz.experiment.transcriptic.r1dvbsa7n5qwxe,YeastSTATES-CRISPR-Short-Duration-Time-Series-20191208,experiment.transcriptic.r1dvbsa7n5qwxe,transcriptic,1,7ce4c124288427775a032d750da42cd874b54b73,"UWBF_24961 | 30.0 | [20.0] | {""Synthetic_Complete"": [""""], ""beta-estradiol"": [0.0001]} | FLOW | NO_STANDARD_TYPE",UWBF_24961,CRISPR_CEN.PK2_24961,Experiment,Synthetic_Complete,beta-estradiol,0.0001,mM,30.0,celsius,20.0,hour,aq1dvhgvrj2buaz,1727,TimeSeries-12-11-2019-Run1P2,Sytox-YeastGates,SytoxYG-Plate,60000,h9,200,11-Dec-2019,28783.33333
5e73ab7713dd22c64f527000,sample.transcriptic.aq1dvhgvrhsdfds.experiment.transcriptic.r1dvbsa7n5qwxe,YeastSTATES-CRISPR-Short-Duration-Time-Series-20191208,experiment.transcriptic.r1dvbsa7n5qwxe,transcriptic,1,3562921b3e463b94e3c741479cd253c1a084bb3d,"UWBF_24963 | 30.0 | [20.0] | {""Synthetic_Complete"": [""""], ""beta-estradiol"": [4e-05]} | FLOW | NO_STANDARD_TYPE",UWBF_24963,CRISPR_CEN.PK2_24963,Experiment,Synthetic_Complete,beta-estradiol,4e-05,mM,30.0,celsius,20.0,hour,aq1dvhgvrhsdfds,30000,TimeSeries-12-11-2019-Run1P2,Sytox-YeastGates,SytoxYG-Plate,15000,g6,200,11-Dec-2019,2000000.0
5e73aa432a3ebe7a590b3952,sample.transcriptic.aq1dvhgvrhr999s.experiment.transcriptic.r1dvbsa7n5qwxe,YeastSTATES-CRISPR-Short-Duration-Time-Series-20191208,experiment.transcriptic.r1dvbsa7n5qwxe,transcriptic,1,acb088a5a7b62e545460de3949acafde39b23045,"UWBF_24963 | 30.0 | [20.0] | {""Synthetic_Complete"": [""""], ""beta-estradiol"": [1e-05]} | FLOW | NO_STANDARD_TYPE",UWBF_24963,CRISPR_CEN.PK2_24963,Experiment,Synthetic_Complete,beta-estradiol,1e-05,mM,30.0,celsius,20.0,hour,aq1dvhgvrhr999s,30000,TimeSeries-12-11-2019-Run1P2,Sytox-YeastGates,SytoxYG-Plate,12000,g4,200,11-Dec-2019,2500000.0
